,rid,created_at,cleaned_text,followers,retweets,favourited,label
5785,544382892378714113,15 Dec 2014 06:46:10,five hostages escape sydney cafe siege live updates buzzfeedoz httptcoafhirytbfh httptcobiljubbc5r,187975,138,138,1
5786,544383022876065792,15 Dec 2014 06:46:41,people far fled sydney cafe unknown number hostages still inside httptcotsrjhohw15 sydneysiege,21720786,627,260,1
5787,544383230091464704,15 Dec 2014 06:47:30,hostage falls policemans arms released httptcocsl4lapffr sydneysiege httptcojff7hivmol,2062,233,130,1
5788,544383383095508992,15 Dec 2014 06:48:07,breaking news gunman demanding speak australian prime minister also asking islamic state flag brought lindt cafe,201982,181,46,1
5789,544383649131806722,15 Dec 2014 06:49:10,hell wrong peopletaking selfies 100m lindt cafe sydneysiege httptcor7mnzcesod,407,113,34,2
5790,544384041391517697,15 Dec 2014 06:50:44,heres everything know far sydneysiege dozens hostages held httptcoyqndzryjqq httptcorqjcibxqsm,1732203,143,36,1
5791,544384255825289216,15 Dec 2014 06:51:35,update reports police discovered identity lone gunman sydneysiege sixth hour 9news,26687,142,66,1
5792,544384349395628033,15 Dec 2014 06:51:57,total hostages left lindt martinplace men women live httptconi4ouwagoo sydneysiege 9news httptcockb2ulphvd,140542,194,93,1
5793,544384394337611776,15 Dec 2014 06:52:08,reports police identified hostage taker sydneysiege five hostages escaped people believed still held,114891,266,133,1
5794,544384467809230848,15 Dec 2014 06:52:25,afp said hostage taker monitoring social media according guardian australia sources sydneysiege,9074,175,26,2
5795,544384498947719169,15 Dec 2014 06:52:33,let us condemn thesydney cafe seizeamp pray safe return hostages lets unite prevent acts violence across world,1313292,205,223,1
5796,544384662765068288,15 Dec 2014 06:53:12,sydneysiege understood gunman demanded meeting australian pm httptcoyqndzryjqq httptcooezylspcpd,1732187,329,86,1
5797,544384680376532992,15 Dec 2014 06:53:16,man christian would focusing mental health religion nowsydneysiege martinplace islamic,10606,299,238,2
5798,544384825332101120,15 Dec 2014 06:53:51,islam nonviolent religion dont let extremists media fool sydneysiege httptcokamsnspylm,4664,404,252,2
5799,544384839906906113,15 Dec 2014 06:53:54,heart goes involved stay strong safe sydney sydneysiege,1015649,200,392,2
5800,544385086955589632,15 Dec 2014 06:54:53,five free unknown number remain trapped dramatic siege sydney httptcovuvpprkudc sydneysiege httptcooheodf8r3h,2926999,498,189,1
5801,544385535909715968,15 Dec 2014 06:56:40,sydney hostages told australias channeltennews gunman claims bombs cafe cbd area httptcocq21wpqnap,376055,128,25,1
5802,544385641975676929,15 Dec 2014 06:57:05,picture one women seen running sydneysiege cafe wearing uniform lindt logo httptcowcahu0wrgk,12523950,1070,582,1
5803,544385829180035072,15 Dec 2014 06:57:50,breaking update gunman demands speak abbott asks bring isis flag httptco1zlzkdjvsf sydneysiege httptcol4ghxzue2p,824728,265,80,1
5804,544386515171020801,15 Dec 2014 07:00:34,stand australiaone monarch one lanaguage shared culture amp historylive sydney updates httptcov23tlwitod httptcohloaxkt0hc,12255,106,83,2
5805,544387390752567297,15 Dec 2014 07:04:02,muslims world muslims australia terrorist sydneycafedont stereotypesydneysiege prayforsydney,9896,1534,920,2
5806,544387669766451200,15 Dec 2014 07:05:09,video hostages flee sydney cafe httptcofjpal8wro7,4449992,111,39,2
5807,544387886611570688,15 Dec 2014 07:06:01,fear relief two hostages escape sydneysiege live httptco1svkbgzqxc httptcohdxmf3uu8d,12357,1413,867,1
5808,544387967037763584,15 Dec 2014 07:06:20,sydneysiege reports hostagetaker claims four bombs httptco1gmszkotjc httptcohrmncbhly5,1732248,197,38,1
5809,544388013141143552,15 Dec 2014 07:06:31,many people writing rejoicing hostage situation sydney somehow happy httptcoqx9ekzi6o7,172742,105,145,0
5810,544388092552294400,15 Dec 2014 07:06:50,sydney attack latest 8th hour people escapedgunman demands speak pm isis flagclaims bombs city,202007,244,54,2
5811,544388259359387648,15 Dec 2014 07:07:29,cant condemn entire race nation religion based actions radicals please keep mind sydneysiege,157,352,252,2
5812,544388329094270976,15 Dec 2014 07:07:46,feel much hostages sydney also feel lawabiding muslims australia backlash nasty,55652,115,59,1
5813,544388658334146561,15 Dec 2014 07:09:05,yet another hostage forced gunman call 9newssyd office passed captors demands sydneysiege,15056,150,61,1
5814,544389259491172353,15 Dec 2014 07:11:28,sydneysiege beginning terrorist sympathetic group running campaign support mehdi masroor httptcobycvm2dyzc,8488,290,49,2
5815,544389493273276416,15 Dec 2014 07:12:24,pm tony abbott provided update sydneysiege heres transcript httptcoaxxp3md4kt,4535,102,34,2
5816,544389506569220096,15 Dec 2014 07:12:27,morons timesnow ndtv headlinestoday ibnlive aus theyd hv screamed hours amp modi done nothing sydneysiege,76541,205,88,2
5817,544389639046721537,15 Dec 2014 07:12:58,briefed overnight siege sydney deeply concerning thoughts caught,859445,705,663,2
5818,544389770009276416,15 Dec 2014 07:13:30,faith humanity restored sydneysiege httptco9x9m66jfst,325,553,425,2
5819,544389893120856064,15 Dec 2014 07:13:59,dramatic photowoman running sydneysiege cafe unknown number hostages remain trapped httptcom51p8duphb httptcoucrfqonr50,824815,223,91,1
5820,544389911630340096,15 Dec 2014 07:14:03,say muslims monsters imagine bowl mampms poisoned would eat handfulsydneysiege httptcoj7ualdhcie,22115,467,337,2
5821,544389986809036800,15 Dec 2014 07:14:21,hostage siege selfies rt markdistef punters back taking selfies 100m lindt cafe sydneysiege httptcoq0tqpnukqg,269540,136,26,2
5822,544390017930383360,15 Dec 2014 07:14:29,hostages inside siege told australias channelten gunman calling brother two bombs inside,301637,101,22,1
5823,544390130682068993,15 Dec 2014 07:14:56,hostage taker sydney cafe demands things isis flag phone call australian pm httptcotsrjhohw15 sydneysiege,21719478,1382,383,1
5824,544390550497947649,15 Dec 2014 07:16:36,police allowed back martin place newsroom gunman clear white shirt black cap unshaven holds poss pump action shotgun,24127,484,169,2
5825,544390718253699072,15 Dec 2014 07:17:16,live updates sydneysiege via bbc httptcouaz8p27xme httptcooikc3zwxkl,23923,121,64,2
5826,544390903839088640,15 Dec 2014 07:18:00,sky news australia sixth hostage escaped lindt cafe sydney sydneysiege,1353912,201,71,0
5827,544391063742332928,15 Dec 2014 07:18:38,live hostages escape sydneysiege many still captivity seehttptcomhog6gv1pk httptco8wcppye3d9,6144,222,74,1
5828,544391085150457856,15 Dec 2014 07:18:43,breaking news sixth hostage escaped cafe sydney,202028,110,70,0
5829,544391176137089024,15 Dec 2014 07:19:05,hostage taker sydney cafe demands isis flag call australian pm sky news reports httptcoa2vgrn30xh sydneysiege,2927521,246,34,1
5830,544391323214573568,15 Dec 2014 07:19:40,sydneysiege muslims australian prayforsydney httptcougffkhpicw,9896,132,116,2
5831,544391412075069440,15 Dec 2014 07:20:01,religious racial issue insane individual making insane actions dont group good people bad sydneysiege,99088,750,569,2
5832,544391471458451456,15 Dec 2014 07:20:15,tony abbott free open generous people today responded character httptcoqskztzhuur sydneysiege,5446620,104,56,2
5833,544391533240516608,15 Dec 2014 07:20:30,five hostages escaped besieged lindt cafe sydney latest update httptcoxjvicqdu0y httptcoangbzscmdq,2197338,140,52,1
5834,544391790615605249,15 Dec 2014 07:21:31,profoundly shocking australia pm tony abbott delivers second sydneysiege statement httptcovakt3zprzr httptcoi9vozklcet,8174279,281,118,2
5835,544391789789331456,15 Dec 2014 07:21:31,sydneysiege update 6th hostage escapes lindt cafe httptcom51p8duphb martinplace httptcouciruga0gy,824828,118,47,0
5836,544391946513305600,15 Dec 2014 07:22:09,sydney seige indian consulate evacuated staff safehttptcouyx0qvis2z httptco2jskxsvodx,6133,143,32,2
5837,544392353717317632,15 Dec 2014 07:23:46,spoken leaders sydneys valued islamic community appreciated support reassured together,16699,528,478,2
5838,544392718601183232,15 Dec 2014 07:25:13,black flag bearing arabic script held two hostages cafe sydneysiege httptcokb72leg5vr httptcoejy7shdnls,1732235,155,40,1
5839,544392801836728321,15 Dec 2014 07:25:32,inside martin place newsroom see gunman rotating hostages forcing stand windows sometimes hours time,24098,475,122,2
5840,544393165101613056,15 Dec 2014 07:26:59,seems people need clarification sydneysiege notinmyname httptcogpwnzffhbv,44,109,51,2
5841,544393504768925697,15 Dec 2014 07:28:20,buzzfeed reporter describes scene outside lindt cafe sydneysiege httptcoi77dhoqta5,455296,852,219,2
5842,544393723099238400,15 Dec 2014 07:29:12,sydney gunman tall man late 40s dressed black eyewitness httptcom51p8duphb sydneysiege httptconvjzfsgrfn,824792,127,32,2
5843,544393766287970304,15 Dec 2014 07:29:22,update australian grand mufti strongly condemned actions lone gunman sydneysiege 9news httptco9lsz6ctqov,26383,179,114,2
5844,544393889113600000,15 Dec 2014 07:29:52,police asked media outlets reveal demands hostage taker made sydneysiege,306901,333,136,2
5845,544394005182963712,15 Dec 2014 07:30:19,pm briefed overnight siege sydney deeply concerning thoughts caught,2900857,253,203,2
5846,544394858405060608,15 Dec 2014 07:33:43,bbc ideal headlinedevout muslim trapped coffee extremists sydneydhimmis,8891,171,92,2
5847,544395106426425345,15 Dec 2014 07:34:42,today threat terrorism higher yrs ago result support terror us sydneysiege httptcogl6vosnj3x,23478,111,49,2
5848,544395562666037248,15 Dec 2014 07:36:31,surreal scenes sydneys cbd becomes ghost town wake sydneysiege httptcoa2vgrn30xh httptcozsc9r29qz8,2927373,603,272,2
5849,544395613043818496,15 Dec 2014 07:36:43,media releasemosques synagogues churches open tonight pray sydney hostages national unityhttptcozbko5k2uea,11656,147,95,2
5850,544395712130449408,15 Dec 2014 07:37:06,hostages sydney caf confirm channeltennews gunmans demands wants isis flag delivered2 wants speak prime minster,3438,103,22,1
5851,544395804190855168,15 Dec 2014 07:37:28,takes selfie middle hostage siege well idiots sydneysiege httptcop78tvrrifh,24800,318,176,2
5852,544396078125039617,15 Dec 2014 07:38:34,police specifically requested media outlets report contents conversations hostages sydneysiege,9074,118,55,2
5853,544396260740845568,15 Dec 2014 07:39:17,sydney hostage taker demands isis flag warns four bombs city httptcoa1hns0ccjf httptcoep3bppjsum,375848,194,33,1
5854,544396563116589056,15 Dec 2014 07:40:29,police aware hostages posting gunmans demands social media sydneysiege,150704,107,30,1
5855,544396587192311808,15 Dec 2014 07:40:35,hostage situation ongoing sydney business districtlive httptcoj1ljdbazowupdates httptcopd7pvfu9pq httptcoq3ecknyfpv,3775917,210,75,2
5856,544396608704901120,15 Dec 2014 07:40:40,subscribe sydneysiege twitter list updates httptco3eg2wk3wxu httptcoqhrxcgqnbm,12345,168,100,2
5857,544396816083468290,15 Dec 2014 07:41:30,american gun nuts exploiting situation half world away push agenda sick bugger sydneysiege,1231,139,220,2
5858,544397240601563137,15 Dec 2014 07:43:11,photo speaks thousand words praying people held hostage sydneysiege sydneyhostagecrisis httptcopk3wwqd8fs,35418,204,129,2
5859,544398512931086336,15 Dec 2014 07:48:14,moment sydneysiege started seems long ago praying ends soon httptcowclvv7coul,2230,127,118,2
5860,544398776236904448,15 Dec 2014 07:49:17,thank god 5sos arent sydney woah wait youre think band rn innocent people danger ffs,19555,133,101,2
5861,544399562866053120,15 Dec 2014 07:52:24,call extremism call stupidity dont call islam dont slander beautiful faith say hindu sydneysiege,631,128,163,2
5862,544399649025433601,15 Dec 2014 07:52:45,rt rt rt zeeginganinja seems people need clarification sydneysiege notinmyname httptcoperqgp5yro,497,114,96,2
5863,544399927045283840,15 Dec 2014 07:53:51,nsw police confirm hostages emerged sydneysiege negotiating might take bit time httptcole9r9rezdr,12524120,572,241,1
5864,544400775775289344,15 Dec 2014 07:57:14,sydneysiege misnomer hostage situation inside cafe want know siege looks like look gaza,2728,203,125,1
5865,544400801083686912,15 Dec 2014 07:57:20,praying sydney rest world rn everyone pls safe sydneysiegemtvstars one direction httptcoc8ymax9yi5,93393,448,100,2
5866,544400809182523392,15 Dec 2014 07:57:22,please remember individual causing sydneysiege faith race speak nobody else,4723,791,502,2
5867,544400853298184194,15 Dec 2014 07:57:32,map exclusion zone remains around martinplace sydneysiege continues httptcoaoug4dmrhb httptcozp0u1xnqza,489877,129,45,1
5868,544401029211496449,15 Dec 2014 07:58:14,odds hating muslims bc martinplace sydneysiege already bigoted douchebag add opportunistic one,10606,105,140,2
5869,544401106617786370,15 Dec 2014 07:58:32,sydney kidnap black flag god allah clear evidence evidence needed religion involved,1071166,912,808,2
5870,544401367540834304,15 Dec 2014 07:59:35,pray peaceful safe resolution involved sydney tonight,142067,399,620,2
5871,544401374675341312,15 Dec 2014 07:59:36,sending thoughts prayers everyone sydney,905936,609,1431,2
5872,544401468875616257,15 Dec 2014 07:59:59,breaking five escaped hostage situation cafe downtown sydney sydneysiege httptcogl30dy8pyn httptco7oybxnaekv,937818,197,86,1
5873,544401573968097280,15 Dec 2014 08:00:24,thats sydney recognise rt michaeljamestv good people sydneyseige martinplace httptcorogrmootxv,1697,147,108,2
5874,544401577113845760,15 Dec 2014 08:00:25,media need take step back realize peoples lives kardashian wedding sydneysiege,27013,102,152,2
5875,544401599414943744,15 Dec 2014 08:00:30,dramatic video sydneysiege hostages run lindt cafe remain trapped httptcoauy05vbzjh httptcon3a3mdmoyu,824774,189,55,1
5876,544401675789033473,15 Dec 2014 08:00:48,update five hostages escape gunman continues siege sydney cafe httptcosrn4lp5972 httptcojrxqbzbveh,1955497,168,86,1
5877,544402012570284032,15 Dec 2014 08:02:08,breaking news new development sydneysiege go live scenereporter tell usnothingmore soon,2351,100,104,2
5878,544402024524038144,15 Dec 2014 08:02:11,terrorism thrives publicity media mostly played script rorymedcalf writes httptcoey2vcrnojk sydneysiege,30405,119,59,2
5879,544402515085623296,15 Dec 2014 08:04:08,terrograph shame today low get spreading lies amp misinformation auspol sydneysiege httptcokzbspfx9k1,548,177,96,2
5880,544402785966772224,15 Dec 2014 08:05:13,two women flee sydneysiege cafe httptcobqhdesc9iu via telegraphvideo httptcoiqsguhpubg,745571,125,36,1
5881,544403112656527360,15 Dec 2014 08:06:31,biggest challenge insulate youth influence sydneysiege,1001699,896,569,2
5882,544403526773125120,15 Dec 2014 08:08:09,thoughts sydney right scary sad day,30534,109,267,2
5883,544403564077260800,15 Dec 2014 08:08:18,update woman managed scramble sydneysiege appears understandably still shock 9news httptco4m0q6xty2o,26377,100,64,2
5884,544403765575839744,15 Dec 2014 08:09:06,shameful tourists take selfies scene sydneysiege httptcok84z2mrll2 httptcofqfv6pmkkk,2063,736,226,2
5885,544403913076924417,15 Dec 2014 08:09:42,sydneysiege tenth hour police say theyre contact gunman httptcoau4t7dssah httptcokqftolnhji,1732326,207,82,1
5886,544404072179060736,15 Dec 2014 08:10:20,separating fact fiction sydneysiege heres dont know httptcouhjh5cze7u,306951,127,49,2
